transaction_amount,transaction_hour,merchant_category,device_type,device_age_days,region,account_age_days,transactions_last_24h,average_transaction_amount,distance_from_home,international_transaction,failed_transactions_last_24h,is_fraud
237.09,5,travel,mobile_ios,459.65,north_america,144.19,3,51.09,2.7,0,0,0
822.16,21,retail,mobile_ios,44.55,north_america,555.15,5,52.54,16.93,0,0,0
350.58,8,crypto_exchange,mobile_android,169.52,metaverse_virtual,1141.86,9,68.94,29.69,0,0,0
593.29,7,online,mobile_android,534.56,latin_america,887.51,4,55.27,26.79,0,0,0
457.42,17,crypto_exchange,desktop_windows,556.09,offshore_island,980.97,4,62.73,34.37,0,0,0
552.8,17,food,mobile_ios,981.23,latin_america,1972.13,0,58.84,32.26,0,0,0
522.75,8,travel,mobile_ios,347.74,north_america,1540.82,1,69.86,3.26,0,0,0
1451.63,16,p2p_gambling,mobile_ios,598.6,metaverse_virtual,512.12,3,60.34,1.24,0,0,0
426.01,17,crypto_exchange,mobile_android,775.41,offshore_island,615.9,1,79.04,36.35,0,0,0
522.15,18,food,desktop_windows,189.79,middle_east,272.29,2,57.21,9.48,0,0,0
406.82,7,p2p_gambling,mobile_android,213.2,offshore_island,566.02,2,52.76,11.31,0,0,0
814.85,12,food,mobile_android,616.8,europe,1327.91,3,38.74,1.92,0,0,0
303.38,9,luxury,mobile_android,567.32,north_america,95.76,2,45.93,14.41,0,0,0
410.94,13,online,mobile_android,924.07,europe,190.03,2,66.7,6.46,0,2,0
410.5,3,retail,mobile_ios,57.49,latin_america,257.05,1,65.71,3.9,0,0,0
387.63,10,crypto_exchange,mobile_android,521.35,metaverse_virtual,734.48,6,73.39,1.91,0,0,0
257.49,12,food,mobile_android,140.53,north_america,449.69,5,61.84,9.04,0,0,0
237.0,12,crypto_exchange,mobile_ios,319.5,offshore_island,1707.2,1,65.98,2.98,0,0,0
345.79,8,travel,mobile_android,933.99,latin_america,1042.53,4,63.98,14.68,1,0,0
217.1,10,retail,mobile_android,48.6,north_america,858.01,4,36.69,11.82,1,0,0
281.83,14,p2p_gambling,mobile_android,807.37,offshore_island,1350.25,5,60.14,3.58,0,0,0
251.65,4,food,mobile_android,551.05,latin_america,127.72,2,46.55,4.35,0,0,0
308.48,13,p2p_gambling,mobile_ios,359.03,metaverse_virtual,1919.2,1,41.96,2.24,0,0,0
358.61,15,electronics,mobile_android,740.48,north_america,1118.66,3,66.7,31.64,0,0,0
610.78,10,food,mobile_ios,254.01,middle_east,273.13,4,51.82,0.78,1,1,0
638.76,21,p2p_gambling,mobile_ios,528.61,offshore_island,427.31,1,78.59,3.95,0,0,0
667.45,14,food,mobile_android,968.2,north_america,1141.25,3,69.43,5.51,0,0,0
338.41,18,online,mobile_ios,621.42,europe,199.31,4,78.34,3.77,0,0,0
372.39,11,crypto_exchange,mobile_android,205.01,offshore_island,1601.04,0,45.22,0.34,0,1,0
464.6,14,food,desktop_windows,671.68,north_america,222.87,4,47.81,3.57,0,0,0
299.2,12,food,desktop_windows,453.13,europe,1247.57,3,57.05,3.15,0,0,0
201.64,15,crypto_exchange,mobile_ios,980.52,offshore_island,1933.31,5,44.99,8.64,0,0,0
510.13,14,online,mobile_android,420.23,north_america,106.49,3,48.75,25.03,0,0,0
172.53,23,travel,mobile_android,950.6,europe,425.49,4,73.05,34.51,0,0,0
520.15,16,entertainment,mobile_ios,688.19,europe,1920.07,2,40.59,5.01,1,1,0
426.89,16,retail,desktop_windows,89.66,latin_america,575.14,6,26.65,13.09,0,0,0
246.92,7,food,mobile_android,279.64,north_america,100.79,5,57.54,9.48,0,0,0
638.84,9,food,mobile_ios,796.55,north_america,524.61,3,10.03,1.09,0,0,0
479.65,19,retail,mobile_ios,645.03,north_america,1172.05,1,51.55,32.73,0,0,0
622.06,1,crypto_exchange,mobile_ios,464.73,metaverse_virtual,1157.19,1,75.65,18.71,0,2,0
393.84,5,luxury,mobile_android,205.78,africa,1959.72,4,63.2,21.38,0,0,0
899.72,11,retail,mobile_ios,915.21,north_america,1129.0,2,32.81,0.9,0,0,0
743.28,15,travel,mobile_ios,821.74,north_america,836.43,2,57.82,9.16,0,0,0
893.06,16,crypto_exchange,mobile_android,516.09,metaverse_virtual,392.74,5,54.81,19.4,0,0,0
374.22,17,online,mobile_android,478.28,north_america,1867.89,1,53.9,0.53,0,0,0
562.79,9,electronics,mobile_android,436.2,north_america,1230.39,4,72.91,36.65,0,0,0
297.63,0,food,mobile_android,721.22,asia_pacific,1779.87,3,74.77,4.61,0,0,0
268.59,18,electronics,desktop_mac,457.53,europe,398.62,2,80.41,4.27,0,0,0
1144.44,12,food,desktop_mac,356.81,north_america,1652.11,4,50.69,30.81,0,0,0
460.94,6,entertainment,mobile_android,518.12,north_america,1834.45,6,76.07,0.95,0,0,0
276.55,17,retail,mobile_android,50.98,europe,1058.65,3,43.1,2.31,0,0,0
382.16,16,crypto_exchange,mobile_ios,739.75,offshore_island,1402.13,3,39.97,2.12,0,0,0
742.9,19,food,mobile_ios,470.54,north_america,942.8,4,48.1,0.68,0,0,0
760.72,6,travel,mobile_ios,96.69,europe,532.3,2,37.09,22.26,0,0,0
296.53,18,luxury,mobile_ios,117.49,europe,1456.15,2,84.06,22.85,0,0,0
340.84,6,crypto_exchange,mobile_android,789.79,metaverse_virtual,1542.59,1,58.32,22.22,0,0,0
839.9,10,electronics,desktop_windows,545.39,north_america,1765.38,3,72.57,45.67,0,0,0
372.92,9,food,desktop_mac,682.1,asia_pacific,892.35,2,53.99,23.16,0,0,0
505.23,15,electronics,mobile_ios,818.54,asia_pacific,169.83,6,50.49,0.51,0,0,0
421.33,14,food,mobile_ios,862.62,north_america,76.11,4,59.71,1.55,0,0,0
785.3,10,p2p_gambling,desktop_mac,717.91,metaverse_virtual,295.94,6,60.4,11.58,1,0,0
353.8,10,p2p_gambling,mobile_ios,398.75,offshore_island,1441.76,3,68.92,4.51,0,0,0
332.79,8,food,desktop_mac,453.92,europe,856.05,3,36.14,2.6,0,0,0
479.88,14,entertainment,desktop_mac,966.68,asia_pacific,819.95,4,36.72,3.14,0,0,0
341.19,10,retail,mobile_ios,885.4,north_america,185.66,6,56.1,47.74,0,0,0
314.34,13,online,desktop_mac,298.71,north_america,1234.81,3,43.06,0.92,0,0,0
397.67,10,online,desktop_windows,519.61,north_america,1390.7,1,38.04,3.16,0,0,0
499.15,13,retail,desktop_mac,667.48,north_america,1874.39,2,45.74,6.42,0,0,0
590.94,15,p2p_gambling,mobile_ios,803.87,metaverse_virtual,762.85,1,69.06,4.43,0,0,0
543.19,9,entertainment,mobile_android,382.29,asia_pacific,620.49,1,38.5,8.44,0,0,0
201.08,19,online,mobile_ios,780.72,north_america,1731.04,2,59.41,77.14,0,0,0
763.92,11,electronics,mobile_android,309.24,north_america,1155.02,2,89.89,2.09,1,0,0
439.66,6,retail,mobile_android,344.58,latin_america,1909.39,3,70.89,2.83,0,0,0
384.19,12,travel,mobile_android,775.35,north_america,273.44,2,30.28,6.1,0,0,0
449.43,6,p2p_gambling,mobile_android,973.95,offshore_island,1749.37,1,59.23,23.83,0,0,0
392.06,17,p2p_gambling,mobile_android,546.03,offshore_island,94.5,8,50.49,22.06,0,1,0
246.9,18,p2p_gambling,mobile_android,423.45,offshore_island,1382.14,0,55.01,48.98,0,0,0
609.73,12,p2p_gambling,mobile_ios,73.53,offshore_island,756.78,3,57.52,6.16,0,0,0
938.29,17,retail,mobile_android,136.0,asia_pacific,1407.05,1,83.75,35.62,0,0,0
372.34,10,retail,mobile_android,355.49,europe,672.05,3,37.64,18.71,0,0,0
783.92,1,online,mobile_ios,468.62,europe,1915.73,3,47.02,13.81,1,0,0
535.61,21,electronics,mobile_android,510.94,latin_america,411.09,1,52.64,23.21,0,0,0
366.76,18,electronics,mobile_android,596.7,north_america,1756.68,4,20.04,9.17,0,0,0
333.7,13,online,desktop_mac,483.73,africa,253.54,0,47.92,55.47,0,0,0
328.94,9,travel,mobile_ios,698.44,north_america,356.15,4,48.1,0.96,0,1,0
278.9,8,p2p_gambling,mobile_android,133.71,offshore_island,238.36,3,53.53,37.51,0,0,0
841.72,11,retail,mobile_ios,452.97,north_america,1882.59,3,41.78,1.63,0,0,0
522.67,14,crypto_exchange,mobile_ios,607.5,metaverse_virtual,1190.15,2,59.74,2.25,0,0,0
281.68,15,luxury,mobile_android,336.18,latin_america,1231.07,8,49.0,36.4,0,0,0
584.24,10,p2p_gambling,mobile_android,480.75,metaverse_virtual,542.46,4,58.69,10.36,0,0,0
433.36,12,online,mobile_android,433.31,latin_america,403.52,4,65.62,10.97,0,0,0
547.28,9,crypto_exchange,mobile_android,781.64,metaverse_virtual,240.92,6,47.4,51.03,0,0,0
1149.08,20,retail,mobile_ios,357.62,north_america,219.76,3,64.82,0.77,0,0,0
204.45,10,crypto_exchange,mobile_android,152.86,offshore_island,1273.64,3,52.45,28.15,0,0,0
294.78,13,retail,mobile_android,626.1,asia_pacific,1290.06,1,26.41,32.84,0,0,0
749.59,3,retail,mobile_android,950.19,latin_america,1092.39,5,35.38,15.15,0,0,0
350.02,18,online,mobile_ios,52.76,middle_east,1328.37,2,40.35,26.84,0,1,0
571.29,11,crypto_exchange,mobile_android,353.24,metaverse_virtual,1919.86,2,56.53,18.36,1,0,0
389.0,16,p2p_gambling,desktop_mac,465.65,offshore_island,1562.96,4,67.48,23.44,0,0,0
380.89,9,retail,desktop_mac,73.43,asia_pacific,826.45,2,60.63,6.73,0,0,0
405.17,13,p2p_gambling,mobile_android,673.02,metaverse_virtual,728.33,3,43.04,1.85,0,0,0
359.69,11,food,desktop_mac,237.39,north_america,530.12,2,53.38,0.07,0,0,0
885.15,3,crypto_exchange,mobile_ios,117.13,metaverse_virtual,1106.11,6,30.82,10.88,0,0,0
258.19,17,retail,desktop_windows,107.26,asia_pacific,1958.21,2,58.07,14.45,1,0,0
343.19,9,online,mobile_android,421.99,north_america,347.71,3,54.06,11.27,0,0,0
626.44,17,utilities,mobile_ios,371.86,europe,1792.02,2,21.15,10.76,0,0,0
260.43,20,online,mobile_ios,200.91,europe,973.27,2,40.0,4.76,0,0,0
500.08,6,entertainment,desktop_windows,781.61,north_america,636.76,0,52.21,12.72,0,0,0
254.52,16,food,mobile_ios,203.8,north_america,333.18,1,47.61,63.33,0,0,0
387.84,18,p2p_gambling,mobile_ios,40.69,offshore_island,56.77,5,44.71,216.29,0,2,1
302.57,18,crypto_exchange,mobile_ios,330.04,offshore_island,902.78,1,59.62,25.91,0,0,0
189.94,14,food,mobile_android,824.53,europe,1036.34,3,44.66,19.47,0,0,0
242.31,20,retail,desktop_windows,801.22,north_america,844.37,3,77.59,1.02,1,0,0
471.39,10,retail,mobile_ios,47.49,north_america,1576.54,0,57.34,0.02,0,0,0
523.2,13,travel,mobile_android,768.89,north_america,1450.76,0,54.05,62.39,0,1,0
721.65,9,food,mobile_android,822.37,north_america,201.0,2,60.64,22.76,0,0,0
448.04,6,food,mobile_android,962.65,north_america,1102.01,5,62.93,17.27,0,1,0
539.56,12,electronics,mobile_ios,23.47,latin_america,63.21,13,60.69,58.11,0,2,1
801.12,12,retail,mobile_ios,292.27,europe,1031.47,3,50.61,14.38,0,0,0
738.28,16,crypto_exchange,mobile_android,308.06,offshore_island,937.08,6,90.11,7.71,0,0,0
232.37,13,online,mobile_ios,340.06,north_america,162.48,5,48.24,0.29,0,0,0
719.36,16,travel,mobile_ios,353.37,latin_america,399.94,5,48.55,3.15,0,0,0
473.14,6,utilities,mobile_ios,855.94,europe,1352.63,3,49.82,4.47,0,0,0
264.25,18,utilities,mobile_android,859.75,north_america,750.81,6,56.18,2.89,0,0,0
296.34,17,retail,mobile_android,152.35,latin_america,1273.27,2,39.69,17.21,0,0,0
302.35,15,retail,mobile_ios,156.44,north_america,719.05,1,49.61,32.08,0,0,0
635.3,7,retail,mobile_ios,336.88,europe,1353.08,4,54.76,23.35,0,0,0
483.16,16,luxury,mobile_ios,455.51,north_america,1421.36,1,61.05,7.79,0,0,0
357.04,13,food,mobile_android,195.64,north_america,1012.67,5,55.77,22.87,0,0,0
529.87,9,retail,mobile_ios,430.38,asia_pacific,1634.13,2,48.33,5.9,0,0,0
650.61,13,travel,mobile_ios,274.84,europe,859.02,4,48.21,15.75,0,0,0
435.58,15,electronics,mobile_ios,282.85,europe,182.29,5,72.35,36.34,0,0,0
398.73,14,retail,mobile_android,531.16,north_america,1870.94,3,26.25,3.81,0,0,0
846.59,8,retail,mobile_ios,635.04,asia_pacific,729.06,2,38.35,2.69,0,0,0
209.12,12,retail,mobile_ios,395.1,north_america,845.03,2,31.85,8.68,0,0,0
625.8,13,p2p_gambling,desktop_mac,219.7,offshore_island,994.9,5,42.77,6.53,0,0,0
664.54,9,food,desktop_mac,610.24,asia_pacific,1721.37,4,38.13,19.15,0,1,0
217.39,9,online,mobile_android,41.05,north_america,1735.9,6,74.95,2.81,0,0,0
264.89,13,retail,mobile_android,938.84,europe,1214.24,2,42.47,2.92,0,1,0
484.08,12,p2p_gambling,mobile_android,637.46,offshore_island,539.46,6,45.49,21.02,0,0,0
340.68,6,entertainment,mobile_android,197.43,north_america,851.39,3,44.49,8.61,0,0,0
370.61,5,crypto_exchange,mobile_ios,435.46,offshore_island,130.33,3,47.43,15.44,0,0,0
247.25,8,electronics,mobile_android,919.59,north_america,627.89,1,34.46,7.91,0,0,0
432.47,1,electronics,mobile_ios,526.12,north_america,1949.44,2,55.16,21.7,0,0,0
534.19,14,retail,mobile_ios,120.49,north_america,1072.82,3,37.55,0.56,0,0,0
328.65,17,online,mobile_android,420.09,middle_east,1720.82,4,80.49,0.85,0,0,0
448.71,21,p2p_gambling,mobile_ios,741.33,offshore_island,1674.52,2,37.31,7.74,0,0,0
361.74,17,food,mobile_android,674.15,latin_america,695.44,1,54.52,37.65,0,0,0
1173.69,7,crypto_exchange,desktop_windows,147.63,offshore_island,1570.09,4,48.34,2.68,0,0,0
363.96,12,p2p_gambling,mobile_android,365.45,metaverse_virtual,1183.14,2,62.17,5.12,0,0,0
829.3,17,retail,mobile_ios,311.58,europe,1992.22,2,63.64,6.28,0,0,0
230.3,22,utilities,mobile_android,770.7,north_america,1544.32,2,51.49,17.82,0,0,0
307.43,3,entertainment,mobile_ios,416.21,north_america,946.38,5,44.83,3.38,0,0,0
369.44,11,p2p_gambling,mobile_ios,853.3,offshore_island,1060.16,2,55.23,0.92,0,0,0
447.24,9,entertainment,mobile_android,664.05,europe,1098.92,3,51.35,2.9,0,0,0
384.53,18,crypto_exchange,mobile_ios,655.51,offshore_island,1182.68,1,41.49,0.36,0,0,0
334.75,7,online,desktop_windows,778.87,asia_pacific,587.84,5,61.63,20.99,1,0,0
140.9,13,travel,desktop_mac,995.74,asia_pacific,944.84,4,50.35,7.41,0,2,0
982.75,10,p2p_gambling,mobile_ios,509.19,metaverse_virtual,161.24,2,61.96,71.92,0,0,0
287.23,11,crypto_exchange,mobile_android,287.08,offshore_island,1810.26,4,47.41,13.21,0,0,0
345.53,5,travel,mobile_android,126.67,north_america,1217.53,3,57.28,10.4,0,0,0
265.55,8,utilities,mobile_android,258.93,north_america,403.79,2,55.01,42.34,0,0,0
491.98,16,retail,mobile_ios,412.26,north_america,160.39,1,29.31,18.87,0,0,0
412.6,8,retail,mobile_ios,72.59,north_america,1723.38,1,35.58,10.79,1,0,0
571.23,8,electronics,mobile_android,636.2,asia_pacific,217.68,5,48.27,1.36,0,0,0
610.76,10,entertainment,mobile_android,383.87,north_america,420.75,2,67.57,13.22,1,0,0
174.15,12,food,mobile_ios,583.73,middle_east,585.2,0,30.65,1.56,0,0,0
470.06,12,p2p_gambling,mobile_android,388.65,metaverse_virtual,1880.86,3,57.12,14.67,0,0,0
347.85,17,food,desktop_mac,702.37,north_america,1267.83,3,50.14,0.86,0,0,0
807.02,11,electronics,mobile_android,864.44,north_america,548.41,3,51.37,9.52,0,0,0
984.42,0,food,desktop_mac,654.46,north_america,1781.34,4,56.72,3.25,0,1,0
420.62,10,p2p_gambling,mobile_ios,426.97,offshore_island,1345.11,5,51.37,0.47,0,0,0
306.2,6,food,mobile_android,306.84,north_america,1107.5,4,62.59,22.95,0,0,0
1691.66,7,retail,mobile_ios,595.51,europe,658.34,3,58.12,4.42,0,0,0
1023.23,7,food,mobile_ios,546.34,north_america,1874.05,2,41.45,12.18,0,0,0
430.49,7,crypto_exchange,mobile_ios,469.77,metaverse_virtual,870.64,1,69.0,7.95,0,0,0
524.79,14,p2p_gambling,mobile_android,740.74,metaverse_virtual,1922.42,5,54.85,18.14,0,0,0
1187.39,0,retail,mobile_android,728.97,north_america,1997.48,1,58.19,49.27,0,1,0
514.26,14,retail,desktop_mac,867.99,north_america,1492.99,8,40.68,4.69,0,2,0
961.41,10,online,mobile_android,751.24,europe,971.42,0,51.88,7.23,0,0,0
232.2,10,food,desktop_mac,411.0,north_america,1441.09,1,49.45,7.87,0,0,0
1419.31,6,food,mobile_android,433.73,north_america,157.41,2,40.17,2.69,0,0,0
380.3,8,travel,mobile_ios,307.06,latin_america,838.57,3,62.21,1.16,1,1,0
1106.7,9,retail,mobile_android,111.29,latin_america,643.15,1,57.24,17.88,0,1,0
317.28,16,electronics,mobile_android,741.9,asia_pacific,761.59,2,53.45,27.22,0,0,0
230.59,21,online,mobile_ios,589.71,asia_pacific,1848.93,5,86.29,3.45,0,2,0
371.91,1,crypto_exchange,mobile_android,724.68,offshore_island,1370.19,3,51.44,6.47,0,0,0
495.97,7,food,mobile_android,608.82,asia_pacific,1768.65,7,43.1,9.01,0,0,0
523.39,6,electronics,mobile_ios,30.4,north_america,950.01,2,78.87,6.3,0,0,0
483.59,16,crypto_exchange,mobile_ios,311.29,offshore_island,1269.61,6,38.86,9.11,0,0,0
469.75,9,food,mobile_ios,577.87,latin_america,206.19,1,68.32,10.06,0,0,0
357.41,11,electronics,mobile_android,93.92,asia_pacific,1534.39,2,44.07,4.38,0,0,0
269.78,13,electronics,mobile_ios,584.2,europe,1910.09,3,70.87,4.79,0,0,0
394.07,17,retail,mobile_ios,592.15,north_america,1613.34,4,41.81,6.96,0,0,0
320.93,7,retail,desktop_mac,114.33,asia_pacific,1797.31,2,44.22,1.16,1,0,0
243.95,13,retail,mobile_ios,835.34,europe,185.45,4,61.78,18.78,0,2,0
401.35,15,food,mobile_android,951.7,north_america,1974.61,4,56.26,11.3,0,0,0
403.45,19,retail,mobile_android,563.13,north_america,784.52,4,61.52,6.79,0,0,0
871.47,12,p2p_gambling,desktop_windows,60.04,metaverse_virtual,275.53,4,39.73,3.48,0,0,0
330.0,11,online,mobile_ios,467.46,europe,1123.35,4,54.26,3.46,0,0,0
492.21,19,electronics,mobile_ios,807.59,north_america,436.22,5,50.88,11.34,0,0,0
278.33,6,electronics,mobile_ios,506.77,north_america,591.54,2,56.99,19.94,0,0,0
649.8,9,electronics,mobile_ios,412.93,latin_america,379.6,6,47.56,33.91,0,0,0
469.82,13,crypto_exchange,mobile_android,296.03,metaverse_virtual,498.41,6,50.08,16.32,0,0,0
1008.06,11,luxury,desktop_mac,287.99,north_america,1858.9,0,66.34,15.53,0,0,0
882.74,9,retail,mobile_android,428.19,latin_america,1727.48,2,32.89,3.24,0,0,0
807.19,14,retail,mobile_ios,764.74,europe,1797.7,2,56.87,19.17,0,0,0
317.71,8,p2p_gambling,mobile_android,603.03,metaverse_virtual,1599.91,1,73.4,7.66,0,0,0
738.11,11,food,mobile_android,806.35,europe,1384.95,2,74.12,29.23,0,2,0
495.86,8,online,mobile_ios,186.79,north_america,300.44,7,58.61,6.41,0,0,0
406.03,17,food,mobile_android,658.4,north_america,83.84,2,56.34,2.59,0,0,0
356.96,15,travel,desktop_mac,11.06,africa,82.32,7,62.67,146.4,0,0,1
569.72,9,online,desktop_windows,41.52,north_america,1062.59,2,49.61,8.4,0,0,0
993.98,16,food,desktop_mac,195.56,europe,1203.64,2,36.27,13.83,0,0,0
831.66,16,entertainment,desktop_mac,309.57,north_america,569.17,3,32.82,8.19,0,0,0
340.8,15,p2p_gambling,mobile_ios,100.18,offshore_island,421.93,4,62.63,7.49,0,0,0
342.73,14,retail,mobile_ios,382.81,europe,1749.53,3,48.44,1.17,0,0,0
287.29,9,electronics,mobile_ios,80.48,asia_pacific,930.97,1,68.91,0.89,0,1,0
302.19,10,retail,mobile_ios,458.04,north_america,1802.55,1,87.99,1.64,0,0,0
615.01,17,food,mobile_ios,105.89,middle_east,1441.64,2,74.41,7.76,0,0,0
387.36,0,p2p_gambling,mobile_android,487.04,offshore_island,362.01,1,56.2,8.7,0,0,0
737.58,9,food,desktop_windows,560.71,europe,1856.86,7,44.53,16.1,0,0,0
276.16,11,entertainment,mobile_ios,597.7,europe,752.18,1,33.36,10.36,0,0,0
245.72,17,online,mobile_android,29.6,middle_east,56.25,5,52.84,53.49,0,0,1
716.97,9,food,mobile_android,197.64,north_america,1111.67,3,37.91,15.27,0,0,0
348.59,7,online,mobile_ios,875.94,north_america,1299.15,2,54.0,6.68,0,0,0
707.29,16,food,mobile_ios,904.22,north_america,1629.66,1,69.81,12.18,0,0,0
501.63,18,p2p_gambling,mobile_android,535.04,offshore_island,663.71,7,45.18,0.55,0,0,0
546.92,13,travel,mobile_ios,32.28,europe,1094.41,2,36.92,13.83,0,0,0
629.45,19,utilities,mobile_ios,704.49,latin_america,1104.21,3,77.1,15.91,0,2,0
382.56,10,crypto_exchange,mobile_ios,388.9,metaverse_virtual,804.01,2,49.87,7.93,0,0,0
492.68,13,crypto_exchange,mobile_ios,233.6,offshore_island,1506.21,4,71.23,2.58,0,1,0
938.53,4,food,mobile_android,947.88,europe,1216.13,3,38.6,3.36,0,0,0
621.63,15,electronics,mobile_android,558.2,north_america,269.34,1,31.88,0.14,0,0,0
646.53,12,retail,mobile_android,693.19,asia_pacific,222.59,4,55.54,12.15,0,0,0
789.51,16,entertainment,mobile_android,865.4,north_america,1317.45,3,69.12,8.18,0,0,0
438.55,20,food,mobile_android,284.25,north_america,781.48,2,52.95,11.01,0,0,0
590.34,13,online,mobile_ios,601.65,north_america,311.04,1,42.0,20.41,0,0,0
433.61,11,retail,mobile_android,272.46,north_america,69.01,2,73.24,48.41,0,0,0
906.99,11,utilities,mobile_ios,759.83,middle_east,101.59,2,39.45,2.19,0,0,0
651.68,13,crypto_exchange,desktop_windows,509.98,metaverse_virtual,1156.44,5,68.22,33.12,0,0,0
344.91,14,p2p_gambling,mobile_ios,141.1,metaverse_virtual,478.9,5,44.89,6.58,0,0,0
701.23,11,online,desktop_mac,836.63,north_america,887.75,2,43.05,15.11,0,0,0
594.45,13,food,mobile_android,971.46,north_america,378.67,4,50.07,2.54,0,0,0
399.98,7,electronics,desktop_mac,697.39,north_america,1150.83,4,52.31,6.77,0,0,0
466.61,19,retail,mobile_ios,887.72,africa,1959.74,7,42.02,3.43,0,0,0
319.0,2,travel,mobile_ios,552.18,latin_america,428.14,4,27.77,17.83,0,0,0
895.72,4,electronics,mobile_ios,31.85,europe,179.79,9,52.29,20.62,0,0,1
393.44,17,crypto_exchange,mobile_ios,284.63,metaverse_virtual,1153.13,3,39.85,17.21,0,1,0
907.54,7,retail,mobile_ios,895.31,africa,414.81,2,31.53,0.6,0,0,0
225.85,3,p2p_gambling,mobile_ios,520.01,offshore_island,1800.58,0,52.45,1.37,1,0,0
268.4,18,p2p_gambling,mobile_android,620.73,metaverse_virtual,1562.33,6,50.37,3.75,0,0,0
302.9,22,crypto_exchange,desktop_mac,102.28,offshore_island,742.54,4,29.03,8.13,0,0,0
538.16,10,electronics,mobile_ios,95.08,europe,472.49,1,62.17,51.14,0,0,0
509.18,7,p2p_gambling,mobile_ios,224.6,offshore_island,1709.88,3,59.36,6.46,0,0,0
375.87,12,p2p_gambling,mobile_ios,187.77,offshore_island,1400.39,1,40.22,9.21,0,0,0
238.73,7,crypto_exchange,mobile_ios,581.27,offshore_island,1406.89,3,73.76,10.78,0,0,0
210.47,15,retail,mobile_android,349.53,europe,1990.4,1,56.01,1.56,0,0,0
385.51,6,travel,mobile_android,408.36,europe,1922.1,5,48.03,3.58,0,0,0
430.69,9,p2p_gambling,mobile_android,268.38,offshore_island,1194.78,2,50.1,4.16,0,0,0
1738.72,10,food,mobile_android,275.8,north_america,1893.06,3,56.75,2.47,0,0,0
271.29,12,crypto_exchange,mobile_ios,203.1,metaverse_virtual,1780.26,2,41.73,39.17,0,0,0
227.91,18,luxury,mobile_android,718.51,europe,1963.78,0,67.96,4.93,0,0,0
632.69,21,online,mobile_android,957.24,north_america,997.71,5,61.56,8.5,0,0,0
1029.81,12,travel,mobile_android,927.51,north_america,1885.97,3,31.06,6.94,0,0,0
155.25,19,p2p_gambling,mobile_android,733.12,metaverse_virtual,519.93,2,66.8,19.16,0,0,0
535.57,15,electronics,mobile_ios,435.59,europe,432.26,1,53.44,58.96,0,0,0
611.95,12,p2p_gambling,mobile_ios,116.53,metaverse_virtual,1146.09,3,75.95,3.13,0,0,0
327.3,11,electronics,mobile_ios,892.46,africa,889.72,2,46.92,7.0,0,0,0
779.04,8,p2p_gambling,mobile_android,926.62,metaverse_virtual,1675.74,5,42.49,9.68,0,0,0
723.09,13,crypto_exchange,mobile_android,357.58,metaverse_virtual,1186.68,3,80.45,3.67,0,0,0
482.21,13,online,mobile_android,352.96,north_america,727.02,4,42.88,6.63,1,0,0
386.99,10,online,mobile_ios,894.27,asia_pacific,1384.59,3,34.28,11.28,0,0,0
215.58,10,retail,mobile_android,496.84,asia_pacific,1652.46,4,27.82,13.77,0,0,0
262.33,11,retail,mobile_android,446.44,asia_pacific,457.35,2,68.55,6.71,0,0,0
1018.71,5,food,mobile_android,399.97,latin_america,1591.24,4,51.29,1.06,0,0,0
356.87,11,utilities,mobile_android,689.64,europe,1408.23,3,93.12,3.33,0,0,0
335.9,5,retail,mobile_ios,428.72,north_america,1226.67,2,63.05,2.13,0,0,0
386.96,21,retail,mobile_ios,715.82,asia_pacific,464.54,0,75.29,8.11,0,0,0
278.98,20,retail,mobile_ios,291.05,middle_east,906.52,1,82.41,10.22,0,0,0
397.01,14,retail,mobile_android,285.89,asia_pacific,566.47,1,46.02,0.63,0,0,0
825.38,0,online,mobile_ios,815.49,north_america,906.71,2,74.99,16.39,0,0,0
1128.35,9,online,mobile_ios,194.67,north_america,267.88,7,28.07,10.37,0,0,0
514.55,9,retail,desktop_mac,788.54,north_america,1527.28,2,68.5,13.22,0,0,0
371.69,10,retail,mobile_ios,149.76,asia_pacific,222.77,2,72.68,42.9,0,0,0
430.47,14,p2p_gambling,mobile_ios,571.08,metaverse_virtual,280.3,2,54.1,2.85,1,0,0
483.56,10,online,mobile_android,470.14,north_america,240.84,3,48.11,4.73,0,0,0
1182.87,19,food,mobile_ios,648.32,north_america,135.61,2,60.07,3.57,0,0,0
946.2,13,food,mobile_android,76.09,asia_pacific,1891.7,1,35.65,19.07,0,0,0
196.12,20,retail,mobile_android,404.9,north_america,470.25,5,54.85,2.14,0,0,0
310.03,17,food,mobile_android,131.35,europe,800.0,3,39.78,18.84,0,0,0
338.51,12,electronics,mobile_ios,945.0,north_america,651.57,1,40.77,0.04,0,0,0
444.47,2,retail,mobile_android,43.23,europe,102.99,3,49.97,18.11,0,0,0
632.29,11,retail,mobile_android,525.08,north_america,511.23,4,64.25,8.76,0,0,0
660.11,15,p2p_gambling,mobile_ios,406.48,metaverse_virtual,1129.58,7,61.16,8.8,0,0,0
455.47,9,utilities,mobile_ios,908.16,europe,1271.12,2,41.14,6.33,0,0,0
389.17,19,entertainment,desktop_windows,243.46,north_america,1542.15,4,67.58,9.77,0,0,0
554.06,1,online,mobile_ios,539.39,north_america,548.23,4,43.61,1.24,0,0,0
565.3,9,electronics,mobile_ios,149.87,europe,683.24,1,45.3,6.74,0,0,0
